time,news_gold,news_gold_ema5,news_gold_shock,news_silver,news_silver_ema5,news_silver_shock,news_copper,news_copper_ema5,news_copper_shock,news_platinum,news_platinum_ema5,news_platinum_shock,news_palladium,news_palladium_ema5,news_palladium_shock
2002-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
2002-10-07,0.03,0.01,0.02,0.02,0.0066666664,0.013333334,0.0,-0.0,0.0,0.01,0.0033333332,0.006666667,0.01,0.0033333332,0.006666667
2002-10-08,0.06,0.026666665,0.03333333,0.04,0.017777778,0.02222222,0.0,-0.0,0.0,0.02,0.008888889,0.01111111,0.02,0.008888889,0.01111111
2002-10-09,0.3,0.11777778,0.18222223,0.2,0.07851852,0.121481486,0.0,-0.0,0.0,0.1,0.03925926,0.060740743,0.1,0.03925926,0.060740743
2002-10-10,0.24,0.15851852,0.08148147,0.16,0.10567901,0.054320984,0.0,-0.0,0.0,0.08,0.052839506,0.027160492,0.08,0.052839506,0.027160492
2002-10-11,0.18,0.16567901,0.014320999,0.12,0.110452674,0.009547323,0.0,-0.0,0.0,0.06,0.055226337,0.0047736615,0.06,0.055226337,0.0047736615
2002-10-12,0.12,0.15045267,-0.030452676,0.08,0.10030178,-0.020301782,0.0,-0.0,0.0,0.04,0.05015089,-0.010150891,0.04,0.05015089,-0.010150891
2002-10-13,0.06,0.12030178,-0.060301784,0.04,0.080201186,-0.040201187,0.0,-0.0,0.0,0.02,0.040100593,-0.020100594,0.02,0.040100593,-0.020100594
2002-10-14,0.0,0.080201186,-0.080201186,0.0,0.05346746,-0.05346746,0.0,-0.0,0.0,0.0,0.02673373,-0.02673373,0.0,0.02673373,-0.02673373
2002-10-15,0.0,0.05346746,-0.05346746,0.0,0.03564497,-0.03564497,0.0,-0.0,0.0,0.0,0.017822485,-0.017822485,0.0,0.017822485,-0.017822485
2002-10-16,0.0,0.035644975,-0.035644975,0.0,0.023763316,-0.023763316,0.0,-0.0,0.0,0.0,0.011881658,-0.011881658,0.0,0.011881658,-0.011881658
2002-10-17,0.0,0.023763316,-0.023763316,0.0,0.01584221,-0.01584221,0.0,-0.0,0.0,0.0,0.007921105,-0.007921105,0.0,0.007921105,-0.007921105
2002-10-18,0.0,0.01584221,-0.01584221,0.0,0.010561474,-0.010561474,0.0,-0.0,0.0,0.0,0.005280737,-0.005280737,0.0,0.005280737,-0.005280737
2002-10-19,0.0,0.010561474,-0.010561474,0.0,0.007040982,-0.007040982,0.0,-0.0,0.0,0.0,0.003520491,-0.003520491,0.0,0.003520491,-0.003520491
2002-10-20,0.0,0.007040982,-0.007040982,0.0,0.0046939882,-0.0046939882,0.0,-0.0,0.0,0.0,0.0023469941,-0.0023469941,0.0,0.0023469941,-0.0023469941
2002-10-21,0.0,0.0046939882,-0.0046939882,0.0,0.0031293253,-0.0031293253,0.0,-0.0,0.0,0.0,0.0015646627,-0.0015646627,0.0,0.0015646627,-0.0015646627
2002-10-22,0.0,0.0031293256,-0.0031293256,0.0,0.002086217,-0.002086217,0.0,-0.0,0.0,0.0,0.0010431085,-0.0010431085,0.0,0.0010431085,-0.0010431085
2002-10-23,0.0,0.002086217,-0.002086217,0.0,0.0013908113,-0.0013908113,0.0,-0.0,0.0,0.0,0.00069540564,-0.00069540564,0.0,0.00069540564,-0.00069540564
2002-10-24,0.0,0.0013908113,-0.0013908113,0.0,0.0009272075,-0.0009272075,0.0,-0.0,0.0,0.0,0.00046360376,-0.00046360376,0.0,0.00046360376,-0.00046360376
2002-10-25,0.0,0.0009272075,-0.0009272075,0.0,0.00061813835,-0.00061813835,0.0,-0.0,0.0,0.0,0.00030906918,-0.00030906918,0.0,0.00030906918,-0.00030906918
2002-10-26,0.0,0.00061813835,-0.00061813835,0.0,0.00041209222,-0.00041209222,0.0,-0.0,0.0,0.0,0.00020604611,-0.00020604611,0.0,0.00020604611,-0.00020604611
2002-10-27,0.0,0.00041209225,-0.00041209225,0.0,0.00027472817,-0.00027472817,0.0,-0.0,0.0,0.0,0.00013736408,-0.00013736408,0.0,0.00013736408,-0.00013736408
2002-10-28,0.0,0.00027472817,-0.00027472817,0.0,0.00018315211,-0.00018315211,0.0,-0.0,0.0,0.0,9.1576054e-05,-9.1576054e-05,0.0,9.1576054e-05,-9.1576054e-05
2002-10-29,0.0,0.00018315211,-0.00018315211,0.0,0.00012210141,-0.00012210141,0.0,-0.0,0.0,0.0,6.1050705e-05,-6.1050705e-05,0.0,6.1050705e-05,-6.1050705e-05
2002-10-30,0.0,0.00012210141,-0.00012210141,0.0,8.140093e-05,-8.140093e-05,0.0,-0.0,0.0,0.0,4.0700466e-05,-4.0700466e-05,0.0,4.0700466e-05,-4.0700466e-05
2002-10-31,0.0,8.140094e-05,-8.140094e-05,0.0,5.426729e-05,-5.426729e-05,0.0,-0.0,0.0,0.0,2.7133645e-05,-2.7133645e-05,0.0,2.7133645e-05,-2.7133645e-05
2002-11-01,0.0,5.426729e-05,-5.426729e-05,0.0,3.6178193e-05,-3.6178193e-05,0.0,-0.0,0.0,0.0,1.8089097e-05,-1.8089097e-05,0.0,1.8089097e-05,-1.8089097e-05
2002-11-02,0.0,3.6178193e-05,-3.6178193e-05,0.0,2.4118795e-05,-2.4118795e-05,0.0,-0.0,0.0,0.0,1.2059398e-05,-1.2059398e-05,0.0,1.2059398e-05,-1.2059398e-05
2002-11-03,0.0,2.4118795e-05,-2.4118795e-05,0.0,1.6079197e-05,-1.6079197e-05,0.0,-0.0,0.0,0.0,8.0395985e-06,-8.0395985e-06,0.0,8.0395985e-06,-8.0395985e-06
2002-11-04,0.0,1.6079197e-05,-1.6079197e-05,0.0,1.0719465e-05,-1.0719465e-05,0.0,-0.0,0.0,0.0,5.3597323e-06,-5.3597323e-06,0.0,5.3597323e-06,-5.3597323e-06
2002-11-05,0.0,1.0719465e-05,-1.0719465e-05,0.0,7.1463096e-06,-7.1463096e-06,0.0,-0.0,0.0,0.0,3.5731548e-06,-3.5731548e-06,0.0,3.5731548e-06,-3.5731548e-06
2002-11-06,0.0,7.14631e-06,-7.14631e-06,0.0,4.7642066e-06,-4.7642066e-06,0.0,-0.0,0.0,0.0,2.3821033e-06,-2.3821033e-06,0.0,2.3821033e-06,-2.3821033e-06
2002-11-07,0.0,4.7642066e-06,-4.7642066e-06,0.0,3.1761376e-06,-3.1761376e-06,0.0,-0.0,0.0,0.0,1.5880688e-06,-1.5880688e-06,0.0,1.5880688e-06,-1.5880688e-06
2002-11-08,0.0,3.1761379e-06,-3.1761379e-06,0.0,2.117425e-06,-2.117425e-06,0.0,-0.0,0.0,0.0,1.0587125e-06,-1.0587125e-06,0.0,1.0587125e-06,-1.0587125e-06
2002-11-09,0.0,2.117425e-06,-2.117425e-06,0.0,1.4116167e-06,-1.4116167e-06,0.0,-0.0,0.0,0.0,7.0580836e-07,-7.0580836e-07,0.0,7.0580836e-07,-7.0580836e-07
2002-11-10,0.0,1.4116168e-06,-1.4116168e-06,0.0,9.410778e-07,-9.410778e-07,0.0,-0.0,0.0,0.0,4.705389e-07,-4.705389e-07,0.0,4.705389e-07,-4.705389e-07
2002-11-11,0.0,9.410779e-07,-9.410779e-07,0.0,6.2738525e-07,-6.2738525e-07,0.0,-0.0,0.0,0.0,3.1369262e-07,-3.1369262e-07,0.0,3.1369262e-07,-3.1369262e-07
2002-11-12,0.0,6.2738525e-07,-6.2738525e-07,0.0,4.182568e-07,-4.182568e-07,0.0,-0.0,0.0,0.0,2.091284e-07,-2.091284e-07,0.0,2.091284e-07,-2.091284e-07
2002-11-13,0.0,4.1825683e-07,-4.1825683e-07,0.0,2.788379e-07,-2.788379e-07,0.0,-0.0,0.0,0.0,1.3941894e-07,-1.3941894e-07,0.0,1.3941894e-07,-1.3941894e-07
2002-11-14,0.0,2.788379e-07,-2.788379e-07,0.0,1.8589192e-07,-1.8589192e-07,0.0,-0.0,0.0,0.0,9.294596e-08,-9.294596e-08,0.0,9.294596e-08,-9.294596e-08
2002-11-15,0.0,1.8589192e-07,-1.8589192e-07,0.0,1.2392795e-07,-1.2392795e-07,0.0,-0.0,0.0,0.0,6.196397e-08,-6.196397e-08,0.0,6.196397e-08,-6.196397e-08
2002-11-16,0.0,1.2392795e-07,-1.2392795e-07,0.0,8.2618634e-08,-8.2618634e-08,0.0,-0.0,0.0,0.0,4.1309317e-08,-4.1309317e-08,0.0,4.1309317e-08,-4.1309317e-08
2002-11-17,0.0,8.2618634e-08,-8.2618634e-08,0.0,5.5079088e-08,-5.5079088e-08,0.0,-0.0,0.0,0.0,2.7539544e-08,-2.7539544e-08,0.0,2.7539544e-08,-2.7539544e-08
2002-11-18,0.0,5.5079088e-08,-5.5079088e-08,0.0,3.6719392e-08,-3.6719392e-08,0.0,-0.0,0.0,0.0,1.8359696e-08,-1.8359696e-08,0.0,1.8359696e-08,-1.8359696e-08
2002-11-19,0.0,3.6719392e-08,-3.6719392e-08,0.0,2.4479593e-08,-2.4479593e-08,0.0,-0.0,0.0,0.0,1.2239797e-08,-1.2239797e-08,0.0,1.2239797e-08,-1.2239797e-08
2002-11-20,0.0,2.4479595e-08,-2.4479595e-08,0.0,1.631973e-08,-1.631973e-08,0.0,-0.0,0.0,0.0,8.159865e-09,-8.159865e-09,0.0,8.159865e-09,-8.159865e-09
2002-11-21,0.0,1.631973e-08,-1.631973e-08,0.0,1.087982e-08,-1.087982e-08,0.0,-0.0,0.0,0.0,5.43991e-09,-5.43991e-09,0.0,5.43991e-09,-5.43991e-09
2002-11-22,0.0,1.087982e-08,-1.087982e-08,0.0,7.253213e-09,-7.253213e-09,0.0,-0.0,0.0,0.0,3.6266066e-09,-3.6266066e-09,0.0,3.6266066e-09,-3.6266066e-09
2002-11-23,0.0,7.253213e-09,-7.253213e-09,0.0,4.8354756e-09,-4.8354756e-09,0.0,-0.0,0.0,0.0,2.4177378e-09,-2.4177378e-09,0.0,2.4177378e-09,-2.4177378e-09
2002-11-24,0.0,4.8354756e-09,-4.8354756e-09,0.0,3.2236502e-09,-3.2236502e-09,0.0,-0.0,0.0,0.0,1.6118251e-09,-1.6118251e-09,0.0,1.6118251e-09,-1.6118251e-09
2002-11-25,0.0,3.2236502e-09,-3.2236502e-09,0.0,2.1491002e-09,-2.1491002e-09,0.0,-0.0,0.0,0.0,1.0745501e-09,-1.0745501e-09,0.0,1.0745501e-09,-1.0745501e-09
2002-11-26,0.0,2.1491002e-09,-2.1491002e-09,0.0,1.4327335e-09,-1.4327335e-09,0.0,-0.0,0.0,0.0,7.1636674e-10,-7.1636674e-10,0.0,7.1636674e-10,-7.1636674e-10
2002-11-27,0.0,1.4327335e-09,-1.4327335e-09,0.0,9.551556e-10,-9.551556e-10,0.0,-0.0,0.0,0.0,4.775778e-10,-4.775778e-10,0.0,4.775778e-10,-4.775778e-10
2002-11-28,0.0,9.551556e-10,-9.551556e-10,0.0,6.367704e-10,-6.367704e-10,0.0,-0.0,0.0,0.0,3.183852e-10,-3.183852e-10,0.0,3.183852e-10,-3.183852e-10
2002-11-29,0.0,6.367704e-10,-6.367704e-10,0.0,4.2451362e-10,-4.2451362e-10,0.0,-0.0,0.0,0.0,2.1225681e-10,-2.1225681e-10,0.0,2.1225681e-10,-2.1225681e-10
2002-11-30,0.0,4.2451362e-10,-4.2451362e-10,0.0,2.830091e-10,-2.830091e-10,0.0,-0.0,0.0,0.0,1.4150454e-10,-1.4150454e-10,0.0,1.4150454e-10,-1.4150454e-10
2002-12-01,0.0,2.830091e-10,-2.830091e-10,0.0,1.8867272e-10,-1.8867272e-10,0.0,-0.0,0.0,0.0,9.433636e-11,-9.433636e-11,0.0,9.433636e-11,-9.433636e-11
2002-12-02,0.0,1.8867272e-10,-1.8867272e-10,0.0,1.2578182e-10,-1.2578182e-10,0.0,-0.0,0.0,0.0,6.289091e-11,-6.289091e-11,0.0,6.289091e-11,-6.289091e-11
2002-12-03,0.0,1.2578182e-10,-1.2578182e-10,0.0,8.385454e-11,-8.385454e-11,0.0,-0.0,0.0,0.0,4.192727e-11,-4.192727e-11,0.0,4.192727e-11,-4.192727e-11
2002-12-04,0.0,8.385454e-11,-8.385454e-11,0.0,5.590303e-11,-5.590303e-11,0.0,-0.0,0.0,0.0,2.7951514e-11,-2.7951514e-11,0.0,2.7951514e-11,-2.7951514e-11
2002-12-05,0.0,5.590303e-11,-5.590303e-11,0.0,3.7268685e-11,-3.7268685e-11,0.0,-0.0,0.0,0.0,1.8634342e-11,-1.8634342e-11,0.0,1.8634342e-11,-1.8634342e-11
2002-12-06,0.0,3.7268685e-11,-3.7268685e-11,0.0,2.484579e-11,-2.484579e-11,0.0,-0.0,0.0,0.0,1.2422895e-11,-1.2422895e-11,0.0,1.2422895e-11,-1.2422895e-11
2002-12-07,0.0,2.484579e-11,-2.484579e-11,0.0,1.656386e-11,-1.656386e-11,0.0,-0.0,0.0,0.0,8.28193e-12,-8.28193e-12,0.0,8.28193e-12,-8.28193e-12
2002-12-08,0.0,1.656386e-11,-1.656386e-11,0.0,1.1042573e-11,-1.1042573e-11,0.0,-0.0,0.0,0.0,5.5212866e-12,-5.5212866e-12,0.0,5.5212866e-12,-5.5212866e-12
2002-12-09,0.0,1.1042573e-11,-1.1042573e-11,0.0,7.361715e-12,-7.361715e-12,0.0,-0.0,0.0,0.0,3.6808577e-12,-3.6808577e-12,0.0,3.6808577e-12,-3.6808577e-12
2002-12-10,0.0,7.361715e-12,-7.361715e-12,0.0,4.9078103e-12,-4.9078103e-12,0.0,-0.0,0.0,0.0,2.4539051e-12,-2.4539051e-12,0.0,2.4539051e-12,-2.4539051e-12
2002-12-11,0.0,4.9078103e-12,-4.9078103e-12,0.0,3.2718737e-12,-3.2718737e-12,0.0,-0.0,0.0,0.0,1.6359368e-12,-1.6359368e-12,0.0,1.6359368e-12,-1.6359368e-12
2002-12-12,0.0,3.2718737e-12,-3.2718737e-12,0.0,2.181249e-12,-2.181249e-12,0.0,-0.0,0.0,0.0,1.0906246e-12,-1.0906246e-12,0.0,1.0906246e-12,-1.0906246e-12
2002-12-13,0.0,2.181249e-12,-2.181249e-12,0.0,1.454166e-12,-1.454166e-12,0.0,-0.0,0.0,0.0,7.27083e-13,-7.27083e-13,0.0,7.27083e-13,-7.27083e-13
2002-12-14,0.0,1.4541661e-12,-1.4541661e-12,0.0,9.69444e-13,-9.69444e-13,0.0,-0.0,0.0,0.0,4.84722e-13,-4.84722e-13,0.0,4.84722e-13,-4.84722e-13
2002-12-15,0.0,9.69444e-13,-9.69444e-13,0.0,6.46296e-13,-6.46296e-13,0.0,-0.0,0.0,0.0,3.23148e-13,-3.23148e-13,0.0,3.23148e-13,-3.23148e-13
2002-12-16,0.0,6.46296e-13,-6.46296e-13,0.0,4.30864e-13,-4.30864e-13,0.0,-0.0,0.0,0.0,2.15432e-13,-2.15432e-13,0.0,2.15432e-13,-2.15432e-13
2002-12-17,0.0,4.3086403e-13,-4.3086403e-13,0.0,2.8724267e-13,-2.8724267e-13,0.0,-0.0,0.0,0.0,1.4362133e-13,-1.4362133e-13,0.0,1.4362133e-13,-1.4362133e-13
2002-12-18,0.0,2.8724267e-13,-2.8724267e-13,0.0,1.9149512e-13,-1.9149512e-13,0.0,-0.0,0.0,0.0,9.574756e-14,-9.574756e-14,0.0,9.574756e-14,-9.574756e-14
2002-12-19,0.0,1.9149512e-13,-1.9149512e-13,0.0,1.2766341e-13,-1.2766341e-13,0.0,-0.0,0.0,0.0,6.3831705e-14,-6.3831705e-14,0.0,6.3831705e-14,-6.3831705e-14
2002-12-20,0.0,1.2766341e-13,-1.2766341e-13,0.0,8.510894e-14,-8.510894e-14,0.0,-0.0,0.0,0.0,4.255447e-14,-4.255447e-14,0.0,4.255447e-14,-4.255447e-14
2002-12-21,0.0,8.510894e-14,-8.510894e-14,0.0,5.6739295e-14,-5.6739295e-14,0.0,-0.0,0.0,0.0,2.8369647e-14,-2.8369647e-14,0.0,2.8369647e-14,-2.8369647e-14
2002-12-22,0.0,5.6739295e-14,-5.6739295e-14,0.0,3.7826194e-14,-3.7826194e-14,0.0,-0.0,0.0,0.0,1.8913097e-14,-1.8913097e-14,0.0,1.8913097e-14,-1.8913097e-14
2002-12-23,0.0,3.7826198e-14,-3.7826198e-14,0.0,2.5217463e-14,-2.5217463e-14,0.0,-0.0,0.0,0.0,1.2608732e-14,-1.2608732e-14,0.0,1.2608732e-14,-1.2608732e-14
2002-12-24,0.0,2.5217463e-14,-2.5217463e-14,0.0,1.6811642e-14,-1.6811642e-14,0.0,-0.0,0.0,0.0,8.405821e-15,-8.405821e-15,0.0,8.405821e-15,-8.405821e-15
2002-12-25,0.0,1.6811642e-14,-1.6811642e-14,0.0,1.1207762e-14,-1.1207762e-14,0.0,-0.0,0.0,0.0,5.603881e-15,-5.603881e-15,0.0,5.603881e-15,-5.603881e-15
2002-12-26,0.0,1.1207762e-14,-1.1207762e-14,0.0,7.471841e-15,-7.471841e-15,0.0,-0.0,0.0,0.0,3.7359206e-15,-3.7359206e-15,0.0,3.7359206e-15,-3.7359206e-15
2002-12-27,0.0,7.471841e-15,-7.471841e-15,0.0,4.9812275e-15,-4.9812275e-15,0.0,-0.0,0.0,0.0,2.4906138e-15,-2.4906138e-15,0.0,2.4906138e-15,-2.4906138e-15
2002-12-28,0.0,4.9812275e-15,-4.9812275e-15,0.0,3.3208183e-15,-3.3208183e-15,0.0,-0.0,0.0,0.0,1.6604091e-15,-1.6604091e-15,0.0,1.6604091e-15,-1.6604091e-15
2002-12-29,0.0,3.3208183e-15,-3.3208183e-15,0.0,2.2138788e-15,-2.2138788e-15,0.0,-0.0,0.0,0.0,1.1069394e-15,-1.1069394e-15,0.0,1.1069394e-15,-1.1069394e-15
2002-12-30,0.0,2.2138788e-15,-2.2138788e-15,0.0,1.4759192e-15,-1.4759192e-15,0.0,-0.0,0.0,0.0,7.379596e-16,-7.379596e-16,0.0,7.379596e-16,-7.379596e-16
2002-12-31,0.0,1.4759192e-15,-1.4759192e-15,0.0,9.839462e-16,-9.839462e-16,0.0,-0.0,0.0,0.0,4.919731e-16,-4.919731e-16,0.0,4.919731e-16,-4.919731e-16
2003-01-01,0.0,9.839462e-16,-9.839462e-16,0.0,6.559641e-16,-6.559641e-16,0.0,-0.0,0.0,0.0,3.2798206e-16,-3.2798206e-16,0.0,3.2798206e-16,-3.2798206e-16
2003-01-02,0.0,6.559641e-16,-6.559641e-16,0.0,4.373094e-16,-4.373094e-16,0.0,-0.0,0.0,0.0,2.186547e-16,-2.186547e-16,0.0,2.186547e-16,-2.186547e-16
2003-01-03,0.0,4.373094e-16,-4.373094e-16,0.0,2.915396e-16,-2.915396e-16,0.0,-0.0,0.0,0.0,1.457698e-16,-1.457698e-16,0.0,1.457698e-16,-1.457698e-16
2003-01-04,0.0,2.915396e-16,-2.915396e-16,0.0,1.9435973e-16,-1.9435973e-16,0.0,-0.0,0.0,0.0,9.7179865e-17,-9.7179865e-17,0.0,9.7179865e-17,-9.7179865e-17
2003-01-05,0.0,1.9435974e-16,-1.9435974e-16,0.0,1.2957316e-16,-1.2957316e-16,0.0,-0.0,0.0,0.0,6.478658e-17,-6.478658e-17,0.0,6.478658e-17,-6.478658e-17
2003-01-06,0.0,1.2957316e-16,-1.2957316e-16,0.0,8.638211e-17,-8.638211e-17,0.0,-0.0,0.0,0.0,4.3191054e-17,-4.3191054e-17,0.0,4.3191054e-17,-4.3191054e-17
2003-01-07,0.0,8.638211e-17,-8.638211e-17,0.0,5.758807e-17,-5.758807e-17,0.0,-0.0,0.0,0.0,2.8794035e-17,-2.8794035e-17,0.0,2.8794035e-17,-2.8794035e-17
2003-01-08,0.0,5.758807e-17,-5.758807e-17,0.0,3.8392046e-17,-3.8392046e-17,0.0,-0.0,0.0,0.0,1.9196023e-17,-1.9196023e-17,0.0,1.9196023e-17,-1.9196023e-17
2003-01-09,0.0,3.8392046e-17,-3.8392046e-17,0.0,2.5594697e-17,-2.5594697e-17,0.0,-0.0,0.0,0.0,1.27973485e-17,-1.27973485e-17,0.0,1.27973485e-17,-1.27973485e-17
2003-01-10,0.0,2.5594699e-17,-2.5594699e-17,0.0,1.7063131e-17,-1.7063131e-17,0.0,-0.0,0.0,0.0,8.531566e-18,-8.531566e-18,0.0,8.531566e-18,-8.531566e-18
2003-01-11,0.0,1.7063131e-17,-1.7063131e-17,0.0,1.1375421e-17,-1.1375421e-17,0.0,-0.0,0.0,0.0,5.6877104e-18,-5.6877104e-18,0.0,5.6877104e-18,-5.6877104e-18
2003-01-12,0.0,1.1375422e-17,-1.1375422e-17,0.0,7.583614e-18,-7.583614e-18,0.0,-0.0,0.0,0.0,3.791807e-18,-3.791807e-18,0.0,3.791807e-18,-3.791807e-18
2003-01-13,0.0,7.583614e-18,-7.583614e-18,0.0,5.0557428e-18,-5.0557428e-18,0.0,-0.0,0.0,0.0,2.5278714e-18,-2.5278714e-18,0.0,2.5278714e-18,-2.5278714e-18
2003-01-14,0.0,5.0557428e-18,-5.0557428e-18,0.0,3.370495e-18,-3.370495e-18,0.0,-0.0,0.0,0.0,1.6852475e-18,-1.6852475e-18,0.0,1.6852475e-18,-1.6852475e-18
2003-01-15,0.0,3.3704953e-18,-3.3704953e-18,0.0,2.2469968e-18,-2.2469968e-18,0.0,-0.0,0.0,0.0,1.1234984e-18,-1.1234984e-18,0.0,1.1234984e-18,-1.1234984e-18
2003-01-16,0.0,2.2469968e-18,-2.2469968e-18,0.0,1.4979978e-18,-1.4979978e-18,0.0,-0.0,0.0,0.0,7.489989e-19,-7.489989e-19,0.0,7.489989e-19,-7.489989e-19
